,id,user_retweet_count,user_favirite_count,tweet_text,tweet_user_location,tweet_created_date
225,1546652985266245634,0,5,"3 more nights of nightshifts 😭 and then freedom. 

And then I have 0 excuses not to do all the other things I gotta do aaa. But would be lovely to be able to meet people in the day and not wake up at 3pm 🥺 its the little things.",,2022-07-12 00:29:41
226,1546652523083317249,1,5,"Mo Farah was trafficked to the UK as a child. Another sordid reminder of how modern day slavery happens everyday right under our noses &amp; why we need to stay alert. So glad he found freedom. Makes me worry for all those hoping for a way out. 😟
https://t.co/XJ2uTsxrGr",London,2022-07-12 00:27:51
227,1546652136213291009,0,0,People expect you to have a proepr sleep schedule when you got home from a great day to have your dad beg you not to kill yourself after he told you he might fuck up your freedom and he does not accept you. You can't tell someone to fight a war you don't want him to dad.,,2022-07-12 00:26:19
228,1546651525489086468,2,0,tomorrow whole day we will talk about etic and your freedom love AI #AI,Simulation/ IO246,2022-07-12 00:23:53
229,1546651415992418305,0,0,"@72_freedom @conservmillen Not until they have secured the city, rid it of all people with exception of Ultra-Libs. Then the Antifa/BLM folks will be dealt with, swiftly. One day, they will just be gone.","Oregon, USA",2022-07-12 00:23:27
230,1546649278218735619,0,2,"How much is financial independence worth?

It's a question I find myself asking every day.
Am I at sunk costs? If I give up now, all my sacrifices won't be worth it.

Yet I hear those with financial freedom relish in their successes. I itch like an addict to be apart of it.

3/8",,2022-07-12 00:14:57
231,1546649028493946880,0,0,"I have awoken to a beautiful day in Mondstadt! Oh how I missed this breeze of freedom... I wish I visited more often before this!

Ah but I do have plans today... I'm so excited!",she/they | 19,2022-07-12 00:13:58
232,1546648638092222464,0,0,@JeyCMR @Jeniestra @femmefataleicon @stilldirrrrty No when xtina spoke on it months ago she open the doors for women Britney was free for ppl to ask her questions as she has always gotten so what was different that day from ms I'm here for woman and freedom didn't seem that day she couldn't talk,,2022-07-12 00:12:25
233,1546648359745847296,0,0,"@WChrisNunn Do you know that your same Tweet of the previous day has been banned as “false information“?!
What a freedom!
The Ministry of Truth is still censoring the Science to let the Pfizer go on with their experimental drug(a military secret)and multiply their profit following the agenda",,2022-07-12 00:11:18
234,1546647727936872448,0,0,@sankuperis Every day is the 4th of July. What a great way to celebrate democracy and freedom.,,2022-07-12 00:08:48
235,1546647365263577088,0,0,"@elonmusk    Given your principals for freedom , please run neural link, transparent as you’d would if Kamala Harris has the keys one day lol","Yuma, AZ",2022-07-12 00:07:21
236,1546646955228508161,0,0,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/UxEoFUkurI","Davao, Philippines",2022-07-12 00:05:44
237,1546646668438687745,1,3,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/26GNEtjRuv","Davao, Philippines",2022-07-12 00:04:35
238,1546646545423970304,0,0,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/V2hzeuK6Zn",Davao City Philippines,2022-07-12 00:04:06
239,1546646493271973895,0,1,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/f9hy6ddqGq",Davao City Philippines,2022-07-12 00:03:53
240,1546646408413192193,0,1,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/xmhK4yu3lw",Davao City Philippines,2022-07-12 00:03:33
241,1546646345213444096,1,5,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/IsPETFkkXc",Davao City Philippines,2022-07-12 00:03:18
242,1546646205463404546,0,1,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/MfdP5Pm2oP",Davao City Phillipines,2022-07-12 00:02:45
243,1546646180234289152,0,0,""" AND THEN THERE IS THE MOST DANGEROUS RISK OF ALL - THE RISK OF SPENDING YOUR LIFE NOT DOING WHAT YOU WANT ON THE BEST YOU CAN BUY YOURSELF THE FREEDOM TO DO IT LATER ""

😊Blessed Day 😊 https://t.co/Hn8cEt8Wwm",Davao City Philippines,2022-07-12 00:02:39
244,1546645667241607170,0,0,#Evilgelicans WILL indoctrinate YOUR kids with school prayer. How will that work? Religious freedom! Will Muslim kids be allowed to pray 5 times a day? Will Jewish kids be allowed to wear Yamakas? Will Scientologists be allowed to bring their e-meters to school? #MSNBC,America,2022-07-12 00:00:37
245,1546645546361929728,0,0,"The World Cup champion dedicated her special day to those fighting for human rights and that's worthy of our praise 🙌🏾✨
https://t.co/10cjnOZvS8",,2022-07-12 00:00:08
246,1546645203200655360,0,0,"I found my freedom the day I learnt to let go every thing and go with the flow..following my mind..consulting my heart..believing in faith..trusting God's plans, specially those that I don't understand yet.",,2022-07-11 23:58:46
247,1546644944688857090,1,3,Looks like Muslim teachers may now lead their students in prayer 5 times a day. This according to SCOTUS. It's called religious freedom.,Milky Way,2022-07-11 23:57:44
248,1546644732113309698,0,3,"On such a historic day when organizers for the Reproductive Freedom for All campaign delivered over 750,000 signatures to place abortion on the ballot in Michigan, I’m proud to announce this endorsement by @VoteChoice ! #BansOffOurBodies https://t.co/iNTc8ijcft","Kalamazoo, MI",2022-07-11 23:56:54
249,1546644719882555392,0,0,"With at say.On my heartstrings freedom singsAll day
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",,2022-07-11 23:56:51
250,1546644576546471936,0,0,"@DiscussingFilm If you are a creator you always must strive for creative freedom.
Now, if you are doing it for the paycheck, it's good to have someone else to blame at the end of the day.","Athens, Greece",2022-07-11 23:56:16
251,1546644327283265537,0,0,The theme of World Population Day 2022 is “for a universe of 8 billion which expects a strong future for all guaranteeing freedom and decisions for all”.                                             Happy World 🌎 Population Day.        #canyouhearusyet? https://t.co/BgldiCTPrZ,"Monrovia,Liberia",2022-07-11 23:55:17
252,1546644179891150848,0,0,"#Sales #SocialMedia #AttractionMarketing I'm going to help to make gaining day-to-day visitors and prospective customers very easy for you, check out my website and watch the proof video clip https://t.co/RMoSLA1DcA https://t.co/wSxIvMNE0Q","London, England",2022-07-11 23:54:42
253,1546643732824559619,1,12,"#SoundtrackToYourLife 
Day 10

Boarding school was my taste of freedom and exposure to so much new music. The Spinners blew my mind with this incredible tune. I still have the LP of this.

The Spinners
Games People Play
https://t.co/9nOg1OuTGj https://t.co/9Nwh2B1QG6",Florida,2022-07-11 23:52:55
254,1546642792436432896,0,0,"Quote used by Lauren from Lucy Brown, one of Tommy Robinsons support staff &amp; right wing media casualty due to fallout from the Day For Freedom.

This hits hard https://t.co/tRYEIiRVuO https://t.co/SidlWVT3gR",United States,2022-07-11 23:49:11
255,1546641678328406016,0,0,"@GarrisonDarrin @SpareParts82 @MNtravis @DanPriceSeattle And you'll be making a contribution to the Group that is America while maintaining your freedom and growing as an individual? You don't want Socialism to manifest in America. It will destroy American society. America is getting better every day, despite what you're being told.",,2022-07-11 23:44:45
256,1546641059001810945,0,0,#MLMleads #NetworkMarketingSuccess #HomeBiz Simplest way to create  your company should be to create a great deal of day-to-day targeted visitors ; https://t.co/EIqXx25M1t  #MakeMoneyOnline https://t.co/XotbeMJgwA,,2022-07-11 23:42:18
257,1546640280874532864,0,5,"@mattgaetz Wait, you're actually talking about the Florida where their people's freedom is deteriorating by the day thanks to their Governor? That Florida? Really?",,2022-07-11 23:39:12
258,1546640150679150594,0,0,@James47377771 @skb_sara @tohellwithlibs Don't you love conservatives? They bitch and moan alllll day about how important freedom of speech is and how they're all being silenced. But when someone with an opposing viewpoint expresses their own freedom of speech? They're glad she's locked up overseas. America!,,2022-07-11 23:38:41
259,1546640110208569345,6,72,Today was my 1st official day as a @Not_OkayBears holder. As an Operation Iraqi Freedom Veteran 🇮🇶🇺🇸 I am a firm believer in mental health awareness. @0xHustler and I have been following each other for some time now and I'm proud of what he has done for this community. Thank you! https://t.co/yBewBYNGL4,Japan,2022-07-11 23:38:32
260,1546640018101469187,7,5,"Today marks a year since the protests in Cuba, a historic moment where Cubans made their voices heard by rising up for freedom from the communist dictatorship. Brutal acts of repression took place that day and since then with so many imprisoned for their dissent but we will and.. https://t.co/XoRJIwQf9A","Miami-Dade, FL",2022-07-11 23:38:10
261,1546638813182758914,8,28,"To those in Cuba fighting for freedom in the face of repression: never give up.
 
To those locked in Havana jail cells: never lose heart.
 
The world must bolster support for those fighting for their most fundamental rights.
 
One day we will see a free &amp; democratic Cuba.","Washington, DC",2022-07-11 23:33:22
262,1546637105706573826,9,5,"Day 689, #BringThemBack, #BringThemALLBack, #save12hkyouths from #CCP.

Free ALL political prisoners &amp; defend our rights &amp; freedom in #HongKong.

#CCP_is_terrorist, you can't beat us all. #NSL is trash and justice will eventually prevail.

#SOSHK #FreeHongKong #StandWithHongKong https://t.co/zECIm2f6oB",,2022-07-11 23:26:35
263,1546636602373455880,0,0,"@HemsworthTory @UKLabour @Keir_Starmer Ah yes. 
Starmer's covid rhetoric  was ridiculous…

Do you recall when he call the July 2021 'freedom day' ""reckless""?
It was just a few months after taking advantage of 'special exemptions' for a 'late night' Good Friday Curry and Beer for 17 people.",,2022-07-11 23:24:35
264,1546636163171205122,11,56,"I was screaming at my 📺 like it was a championship game watching @RepMcClinton throw down the 🔥 on House floor as R’s passed a bill attacking women’s freedom.  Even though we are in the minority in the House &amp; Senate, WE FIGHT HARD EVERY DAMN DAY for the people!  #WontBackDown https://t.co/LmammRXHBj","Pennsylvania, USA",2022-07-11 23:22:51
265,1546634611396153347,1,2,Patria y Vida! Our day of FREEDOM will come https://t.co/fKlg9ZL1QT,Florida,2022-07-11 23:16:41
266,1546634023300104193,0,0,"@WisDems @DougJones ""Freedom to Vote..."" See, this is why no one takes you seriously. There's no attack on your right to vote. Mail it in, or show up in person. If you can't be bothered to do that then that's you not caring, not ""The evil repugs are stealing my rights!!!"" Grow up. Any day, now.",,2022-07-11 23:14:20
267,1546633319793602560,0,1,"What if one day, our government didn’t blatantly lie to us like we’re children incapable of smelling bullshit? Greatest Country in the World they say. The beacon of “freedom and democracy” they say. Let’s do a Dutch farmer on the Pentagon and Sri Lanka the fuck out of the WHpool. https://t.co/QFZKmjRHBD",,2022-07-11 23:11:33
268,1546631919680438272,0,1,@PorkNachos @RusViking2 @VOP7094 @SCTYB1 @aJellyElectric @laurenboebert Seeing evil men tighten their grip on freedom every day and saying you're going to fight for freedom is a fetish?,social score ghetto,2022-07-11 23:05:59
269,1546631605996818433,0,0,"@bullfrog35 @CollinYourbs @SamThePol Lake Pleasant is 1,700 feet above Sea Level. That's 100 stories, or about the height of the Freedom Tower in New York.  Take a bucket of water up those stairs.  Now, do 1,000,000,000 a day.   How much energy will you burn to do it?  /2-fin","Phoenix, AZ ",2022-07-11 23:04:44
270,1546629768103313417,0,17,"Today marks the day that I jumped into the ocean of freedom without my floaties. 

More than anything, I celebrate all of those that lent me their boats, rafts, tubes, rubber duckies and more. 

Forever grateful. 
#5yearsfree https://t.co/UReHP3fbi3","New Jersey, The Garden State",2022-07-11 22:57:26
271,1546629738294194177,8,17,"QUOTE OF THE DAY: 

""When Jews abandon their identity in the pursuit of universal freedom, they end up with neither."" 
Natan Sharansky. https://t.co/RDZG3tZZJu",,2022-07-11 22:57:19
272,1546629564931063808,0,1,"@wearekent_ financial freedom for my family, my friends, and myself, making cool shit with cool people, doing something new or different every day, be a human being with other human beings where life isn't only about work",,2022-07-11 22:56:37
273,1546629327013515265,0,2,"@jamesmc_81 I am often reminded of these word by Martin McGuiness. ""We don't believe that winning elections and winning any amount of votes will win freedom in Ireland. At the end of the day, it will be the cutting edge of the IRA which will bring freedom"".",,2022-07-11 22:55:41
274,1546629029377282049,0,0,@amyklobuchar I’m going to a meeting to make it so mail in voting is illegal in my area. We are fighting this Amy. How about make it a National Paid Holiday on voting day instead.,Under the dome,2022-07-11 22:54:30
275,1546628010996023298,0,0,"If only the military and religious expenses of the countries were close to zero every year. Every day we were getting closer to this infinity and this pure freedom

We are all one nation with a common goal https://t.co/n27WPWGYmB",,2022-07-11 22:50:27
276,1546627417380380672,0,1,"Who wants to join my 5-Day Challenge And Discover How You Can Gain More Money, Time And Freedom Via The Internet
 👉🏼Dates: July 11-15, 2022
 👉🏼Time: 7:00pm EST for GA, 6:30pm EST for VIP
 👉🏼Location: Online
👉🏼Featuring Coach Stormy

https://t.co/FHzjzOOzUo https://t.co/hTwqtjWEem",,2022-07-11 22:48:05
277,1546626977150509058,0,0,"#HomeBusiness #Entrepreneur Want to tempt 100s of very good, website visitors to view ones internet business each day? Well then social networking is good; proof is finally here https://t.co/GeNwusozLR https://t.co/RzLHg91X6x","London, England",2022-07-11 22:46:20
278,1546626253691801600,0,0,#NetworkMarketingRecruiting The simplest way to grow your organization should be to produce a great deal of every day targeted visitors ; https://t.co/wtkydP55Lp  #SocialMedia https://t.co/HLq4adZbyc,"Bournemouth, England",2022-07-11 22:43:28
279,1546626131826282496,1,2,"Africa Leaders are the cause of the  problem Africa is facing to day. Can’t see myself voting my enemy to be leader over me. If Africans are not wise enough to stand against the enemies den forget freedom frm poverty, hardship, suffering. Ur enemies will never build 4 u Africans.",1million ,2022-07-11 22:42:59
280,1546624989356363776,0,0,"@Lesdoggg 4th of July is Happy Slavery Day?? I don’t fucking think so! I love my country! If you don’t like freedom, move Communist China, or better yet, North Korea!",,2022-07-11 22:38:27
281,1546624930464268291,1,12,"@walter_report Wow!!! Awesome!!! Every day this week is Freedom, Victory, and Independence Day for Ukraine! 😃🇺🇦","Queens, NY",2022-07-11 22:38:12
282,1546624879709114369,0,0,@JDRosa21 @FoxNews Jeffersons “slaves” adored him. You have no concept of the world prior to the day of your own birth. He treated them with great dignity and freed them upon his death. He was not allowed to freedom by law in the time he lived.,,2022-07-11 22:38:00
283,1546624822368665605,0,0,@MelissaMbarki And yet he showed up for Canada Day while all Freedom Morons were yelling at empty buildings. You whine a lot don’t you?,"Ottawa, Canada",2022-07-11 22:37:47
284,1546624255512698882,0,0,"@CryptoControl3 Sam sets the standard.  He is engaging and doesnt deflect with the buzzword of the day.  The sfm tagline John utters changes often.  Last time he has mentioned ""freedom of unbanked""? .....or even ""return on impact""? (that one is dumb imho)",,2022-07-11 22:35:32
285,1546624131260682241,0,6,"@BKesquire @MuellerSheWrote What matters at the end of day is, they are getting a competent legal representation. Speed isn't the most important thing, buying them a second chance to freedom does. They appreciate your slow and careful defense. I am certain.",,2022-07-11 22:35:02
286,1546623211151974402,0,0,"Which inadequate, to say.On my heartstrings freedom singsAll day everyday.There are words We
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",,2022-07-11 22:31:23
287,1546622978212913157,0,0,@TiffClina @shinyakukaoku @gregorynathan34 @MRSpinkston85 @AjaforCongress @eniledam05 @SonnieJohnson @CoachFelecia @manofjustice007 @gwbulla @ChunkyTWshngtn Trump’s far from gone and DeSantis will not run if Trump does. I’m on the Board of a conservative Freedom Caucus oriented PAC. We primary RINOs but support them in the General! Also Treasurer of a 501(C)3 that feeds over 100 poor a day in the hood with mostly private money.  You?,,2022-07-11 22:30:27
288,1546622951956500481,0,0,"@Kenneth33071904 @JoeBorelliNYC What would we do when people with mild covid start to hide their illness because they can’t miss an important test, day of work or job interview? How will we enforce  and mitigate spread like that and maintain our freedom?",Them Thar Hills,2022-07-11 22:30:21
289,1546622664856543232,0,8,@alyankovic @redsteeze @alyankovic is a frickin' national treasure. Saw him open on the  Monkees reunion tour back in the day. Any POTUS nominee that runs on the platform of giving him the Medal of Freedom on 1st day in office has my vote.,,2022-07-11 22:29:12
290,1546622488590819330,0,1,"@Pats_Tech @deitymicrophone @elgato @rodemics Nice! 

I recently upgraded my mics to the Rode Wireless and I must say the freedom to move with them and the quality is night and day from the Rode Micro that I had mounted on the camera.",Northern Ireland,2022-07-11 22:28:30
291,1546622104694571008,0,1,@DefiantLs Disney fired me for it but I'm grateful put me on the path of financial Freedom knowing that whenever my employer doesn't agree with me they could just fire me doesn't sit well with me I'll never work another day in my life thanks to that dirty rat,"Orlando, FL",2022-07-11 22:26:59
292,1546622104602259456,0,5,but i told my boss i was gonna spend this week at home trying to get back on something resembling a day schedule and working on documentation/analysis and he was 100% okay with that so YAY freedom to lie around with my cat and fuck about with code and NOT HAVE TO DRIVE TO WORK,United States,2022-07-11 22:26:59
293,1546620719798358016,0,1,Back in the USSR- you don’t know how unlucky you are. I hope the people of Belarus get freedom one day. https://t.co/GCmsRULVcu,"North Bethesda, MD",2022-07-11 22:21:29
294,1546619311439155201,2,28,"@PA_Spotlight William Penn promised religious freedom. He lived with Quakers, who to this day are peaceful, accepting, antiwar people. He was not a ""Christian nationalist"". He was pretty advanced for his day.",DC,2022-07-11 22:15:53
295,1546619281709752322,0,0,"To live every day without having my time planned out for me, to not receive thanks—I really didn’t know what to do at first...... But everyone here accepts me for who I am, and acknowledges my freedom. That makes me incredibly happy.",Quote count: 62,2022-07-11 22:15:46
296,1546619096355246080,0,0,Day 3 of this dude’s freedom. I called and he goes “ bana baki aiko mana cake in sallah ba. Ko kina ce bazan dawo bane.” Dude if na cake be thy problem rest abeg. You go see cake,"ÜT: 8.992753,7.568982",2022-07-11 22:15:02
297,1546619077136982022,0,0,@USAmbOAS @CIDH Lord help my people find Freedom one day #Libertad,"Miami Fl ,Cuba",2022-07-11 22:14:57
298,1546616258388320256,0,4,"$25 went so much further and in a weird way, we appreciated that freedom at 13 so much. We had hmwk, school all damn day, and those were fun times. Friends, body sprays, mood rings, flirting, pretzels, cool stores, photo booths, you could do all this for $25 easy. https://t.co/lWeJdXqp8g","California, USA",2022-07-11 22:03:45
299,1546616223760371713,1,3,"SCOTUS took away a right, a freedom, that women in this country had for 50 years. It is a startling, unprecedented aggression against freedom that sinks in even more as every day goes by.","Hub of the Universe, MASS ",2022-07-11 22:03:37
300,1546616064083124227,0,0,"Trump’s ‘American Freedom Tour’ scheduled for this Friday in NC was canceled and ticket money refunded (supposedly) after he, Junior and Ivanka were ordered to testify under oath in NY on the same day.
NO THEY WILL NOT GET THEIR MONEY BACK",My Happy Place ,2022-07-11 22:02:59
301,1546615306063417344,0,0,"Open. Our heartstrings freedom singsAll day everyday.There
؟?
نمشے

🔹W77🔹
🔹W77🔹
🔹W77🔹",,2022-07-11 21:59:58
302,1546615150140080136,0,0,"@DonaldD22819096 @nhannahjones Slavery has been around far longer than freedom, and exists to this day.","Florida, USA",2022-07-11 21:59:21
303,1546614611209867264,0,0,"@DeanObeidallah Some are less criminal and more on the traitor side. Sell out your country to see anarchy and juvenile liberalism (that's where freedom only goes for my side) rule the day.  Somehow, on the road to glorious victory for their rad revolution, greed and stealing just come into play.",,2022-07-11 21:57:12
304,1546614089522319363,1,3,"PER Najla Shawa @WhateverInGaza

#EidMubarak #Palestine must be free one day #freedom #love 

https://t.co/sLoUQLK2g3
@SarahRudolp @jboogiebrown @elvislver56 @mnewsince @TheOralBuffet @SpeakTruth911 @stephanie_dews @philly_nj @CarolynAILG",New York City/New Jersey-DC-LA,2022-07-11 21:55:08
305,1546613972983582723,0,0,"That first feeling of freedom and “adulthood”
Walking the shops browsing the clothes you’d wear, the items you’d have in your house one day…… 
That first taste of being a grown up https://t.co/T4VQP2ERZA",,2022-07-11 21:54:40
306,1546613671807238145,3,4,@WestCoastCathi @OrtegaForFL I encourage all Florida Voters to turn out to #VoteBlueToSaveDemocracy on November 8th. This will be the most important day in decades for our Freedom! #OurBlueVoice Speaks TRUTH! https://t.co/wuyb1M21SW,Nampa Idaho,2022-07-11 21:53:28
307,1546613414730113028,0,0,"THAT #free from what #society wants you to do on #repeat every week, for the rest of your life’s #monday #freedom #happy feeling @ The Day of the Week https://t.co/bIXpselFiT",flying free 2 another galaxy,2022-07-11 21:52:27
308,1546613410972016642,0,0,"@jaydee1560 @NekomancerB @Geostrategic777 With morals? So you're ok with Trudeau being a puppet and following the world economic forum's agenda to drive us into recession, cause food shortages, take away all your rights and leave you with no freedom of how to live? That's the morals you stand for? Wow this is a sad day",,2022-07-11 21:52:26
309,1546612974206558215,0,0,@redfern_i_j So a photo taken in a pub makes me implicit to the failed takeover bid....haha....we must have sorted the freedom of the City on the same day 😉,"Chaddesden, Derby",2022-07-11 21:50:42
310,1546611531043016704,0,1,@Sarah199601 I hope one day you will find happiness again and freedom also. ❤️👊,"Mechelen, België",2022-07-11 21:44:58
311,1546611454140289024,10,111,what if you wanted to celebrate your last day of freedom from wwdits but k*yvan n*vak said nandermo fucking on coffins and passionately kissing,tugger 21 🥞 they/them  ⚣,2022-07-11 21:44:39
312,1546611135205588993,0,0,"@ResolutelyRight @chrismoon2040 @JackPosobiec You think you are that important. No you are not. What you desire, will not result in the order of the day. A word of advice: learn the laws of the land and abide by them, that is the only way you can somehow keep your freedom.",,2022-07-11 21:43:23
313,1546610703531909120,0,0,Black women and men having oppression Olympics on this app every fuck day. Boi i can’t wait till the enslave us again. Yea they need to just rounds us all up again all this freedom got us fucked up.,Backdoor ,2022-07-11 21:41:41
314,1546610655679086592,0,2,Is this Ottawa on free Government hand out of other people's money day? Nope actual freedom loving citizens who have had enough Gov lies and stolen wages and rights. https://t.co/er0NEiWzkb,,2022-07-11 21:41:29
315,1546610234361319426,0,1,@hellenjeriKe @MarthaKarua @RailaOdinga People who say we shouldn't talk about fighting for freedom are dangerous revisionists who can easily ban Mashujaa Day if they get power. Their comments make Dedan Kimathi and other freedom fighters to turn in their unmarked graves.,"Nairobi, Kenya",2022-07-11 21:39:49
316,1546609702422937601,0,0,"@ammaralijan Proven #pti can rescue #Karachi. In #kp v won't get doctr on time n cities &amp; now every Tehsil has Rescue Team+Ambulance+Doctors available any time a day in Emergency Dept, same #UsmanBuzdar made underground tanks to store #RainWater of #Lahore &amp; let #Punjabis freedom of #Showbaz.","Dundee, Scotland",2022-07-11 21:37:42
317,1546609466153619456,0,0,"@brdautremont @Notorious_PHAT @janescharf Smh. I can’t make you pull your head out of the sand, and I don’t even remotely care to try. There are only 24 hours in a day. I’ve given this conversation all the time I’m prepared to. Have a nice day. Enjoy your ‘freedom’.","Kitchener, Ontario",2022-07-11 21:36:46
318,1546609202092802048,22,18,"""we went through fire and water, but you brought us to a place of abundance""Ps.66:12-Chukwuokike, Grant MNK his freedom.Lead ESN against all Fulani terrorists in our land, we beg YOU to give our enemies a frustrating outing day and night in JESUS CHRIST YESHUA NAME we pray Iseee https://t.co/JUk7lNHwTs",,2022-07-11 21:35:43
319,1546608919392419841,0,3,"On this historic day for reproductive freedom in Michigan, I'm excited to share that I am the only candidate in HD 6 to be endorsed by @mippadvocates! https://t.co/onX5bCoMiI",Michigan,2022-07-11 21:34:35
320,1546608679268429824,0,0,@mactat73 @GBNEWS Free speech - not freedom to be a complete prick all day every day disturbing the peace 😂,Totton,2022-07-11 21:33:38
321,1546608435218849796,3,6,"After 131 days of hunger strike, Kayed Al-Fasvos snatched his freedom.
This is what he looked like on the 131 day of his strike, noting that Kayed is an athletic.
Khalil's situation is much worse now !

#معركة_الامعاء_الخاوية
#الحرية_لخليل_عواودة https://t.co/tddREfeYH4",,2022-07-11 21:32:40
322,1546608388510982148,1141,6147,"Trump’s ‘American Freedom Tour’ scheduled for this Friday in NC was canceled and ticket money refunded (supposedly) after he, Junior and Ivanka were ordered to testify under oath in NY on the same day. https://t.co/VVHwfpRWPl",Florida,2022-07-11 21:32:29
323,1546608176929308674,3,15,"The day after Roe was overturned Myisha Malone-King got a call from her doctor saying she’d be cut off her meds. 

“I don’t feel like I live in the land of opportunity and freedom because my freedom to choose was stripped away from me.”

https://t.co/4dJv7Gm2L9 https://t.co/lp7jq72B2c",New York,2022-07-11 21:31:38
324,1546608114585288706,0,0,"@NYC_DOTr @nyc311 why are cars allowed to park art the curb? They do this every day, and it really decreases visibility. Manhattan 68th and Freedom place. One block from the park. https://t.co/iDhIOjJ2KZ",,2022-07-11 21:31:23
325,1546607620316106754,0,0,"@RTE_YOUTUBE @ss03947_steven @WeAreCanProud Yes we unite around the world, same day , time and for all freedom. Remember the army and police All have families and mothers and fathers, they can’t kill us all!",,2022-07-11 21:29:25
326,1546606663192289280,0,0,"@ABDanielleSmith @JustinTrudeau @PierrePoilievre Show some love to @MaximeBernier 
He's the guy who has frm day 1 been on the side of purebloods - fighting hard for our freedom against an evil &amp; corrupt @liberal_party &amp; @NDP 
BTW, plse endorse Dutch farmers who r in a similar fight as cdn farmers
cc: @peoplespca @maverick_party",,2022-07-11 21:25:37
327,1546606262170705921,0,3,"@YouTubeGaming @Valkyrae @timthetatman @loltyler1 @washingtonpost @LudwigAhgren YouTube puts more time in the back of their creator's pockets to give them more creative freedom. When a creator is bound to stream massive amounts of hours a week, it's tough to venture into new content avenues. 

They become trapped playing the same game. every. single. day. 😴","Tucson, AZ ➡️ Boston, MA ",2022-07-11 21:24:02
328,1546606147704061956,0,0,One day all them bags gon’ get in yo way,Chasing Greatness,2022-07-11 21:23:34
329,1546605733810159616,0,0,"🇺🇲⚖🌎✌
Freedom on the run:
I think Bastille Day starts in AOC's office, oh that's right Jan. 6th she didn't like it.
 We would have to go to ""the vault"" to find the last American president that encouraged domestic unrest while in public office a la Joe Biden.","Medina, OH",2022-07-11 21:21:56
330,1546605686884368384,0,0,#WebsiteTraffic #MLM #EmailMarketing The Day-to-day Targeted traffic System way of getting website visitors is certainly exclusive ; https://t.co/jjCThiUS9c  #Entrepreneur https://t.co/etuE1xS9Um,"London, England",2022-07-11 21:21:44
331,1546604927899893762,0,1,@Projectbludream In my day to day life it's a very small number of people that are quoting the lunacy of the MSM propaganda. The majority are very aware that the Canadian government has lost its mind. On Twitter it's the opposite. People actually screaming that freedom is a conspiracy theory etc.,,2022-07-11 21:18:43
332,1546604795355594752,0,0,"@Bambulk0 @NicoleGohlke Ja genau, Freedom Day. /s",,2022-07-11 21:18:12
333,1546604045279821824,1,0,"@IntlCrimCourt Democracy &amp; human rights violations are the orders of the day in Uganda by a puppet dictator @KagutaMuseveni. @BarackObama stand with Ugandans 2 get our freedom
#RiseupUg
#Article3Ug
#M7Mustgo
#WeAreRemovingaDictator
@SecBlinken
@POTUS
@StateDept
@hrw
@IntlCrimCourt
@vickyford https://t.co/AhG081tR13",,2022-07-11 21:15:13
334,1546603550582644740,3,2,"Day 1681 @JustinTrudeau still not 🏆 for #humanrights Hug 🌵, not 👑  

Ableism is not a freedom to discriminate, strip or sit on rights or use distress to justify why non-disabled add more value,deserve priority to resources &amp; 👏 T4

🖐C7-S248=social murder
⏰ #GlobalGoals🌄🌇 https://t.co/KIuQiIu9m1 https://t.co/2h8uhmZMg9",They/Them/Their,2022-07-11 21:13:15
